NUM TITULO;FILIAL;CNPJ;CLIENTE;BAIRRO;MUNICIPIO;ESTADO;CEP;CONTATO; VALOR ; SALDO ;VCTO REAL
000042329;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 56.835,03 ; 51.152,06 ;10/04/2014
000042510;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 56.835,04 ; 56.835,04 ;30/07/2013
000042699;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 56.835,04 ; 56.835,04 ;30/08/2013
000042701;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 5.683,50 ; 5.683,50 ;30/08/2013
000042818;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 5.683,50 ; 5.683,50 ;30/09/2013
000042819;TV JANGADEIRO;02873334000286;VITAL 500 - FORT    ;CENTRO              ;FORTALEZA      ;CE;60160280;8532116700     ; 56.835,04 ; 56.835,04 ;30/09/2013
000001387;BAND NEWS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 428,16 ; 428,16 ;15/07/2015
000001387;BAND NEWS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 428,16 ; 428,16 ;30/07/2015
000001512;BAND NEWS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 369,36 ; 369,36 ;15/09/2015
000001512;BAND NEWS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 369,36 ; 369,36 ;26/08/2015
000003975;BAND NEWS;18767227000122;ANIVA EMPREENDIMENTO;MEIRELES            ;FORTALEZA      ;CE;60175070;               ; 1.375,00 ; 1.375,00 ;21/05/2018
000005541;BAND NEWS;26232580000136;AUDI CENTER FORTALEZ;ALDEOTA             ;FORTALEZA      ;CE;60140035;85 32661700    ; 2.000,00 ; 2.000,00 ;15/01/2020
000005134;BAND NEWS;63544308000118;BIO TEC             ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60812330;8532472010     ; 3.880,80 ; 3.880,80 ;16/08/2019
000005221;BAND NEWS;63544308000118;BIO TEC             ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60812330;8532472010     ; 3.880,80 ; 3.880,80 ;16/09/2019
000005310;BAND NEWS;63544308000118;BIO TEC             ;EDSON QUEIROZ       ;FORTALEZA      ;CE;60812330;8532472010     ; 3.880,80 ; 3.880,80 ;15/10/2019
000002485;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;15/09/2016
000002511;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;16/11/2016
000002511;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;28/10/2016
000002582;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;15/12/2016
000002582;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;28/11/2016
000002691;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;28/12/2016
000002691;BAND NEWS;11588060000193;CLINICA CLINDOR     ;GUARARAPES          ;FORTALEZA      ;CE;60810260;32913419       ; 2.000,00 ; 2.000,00 ;16/01/2017
000003429;BAND NEWS;07265242000156;COL SANTO INACIO    ;ALDEOTA             ;FORTALEZA      ;CE;60170002;8532613088     ; 3.000,00 ; 3.000,00 ;30/10/2017
000003536;BAND NEWS;07265242000156;COL SANTO INACIO    ;ALDEOTA             ;FORTALEZA      ;CE;60170002;8532613088     ; 3.000,00 ; 3.000,00 ;01/11/2017
000005416;BAND NEWS;30120631000105;COLEGIO CIVICO M BAT;BELA VISTA          ;FORTALEZA      ;CE;60442103;               ; 6.350,00 ; 6.350,00 ;16/12/2019
000002790;BAND NEWS;26434343000158;CONECTA TECNOLOGIA C;PARQUE MANIBURA     ;FORTALEZA      ;CE;60821802;88182173       ; 6.578,00 ; 6.578,00 ;16/01/2017
000002766;BAND NEWS;26434343000158;CONECTA TECNOLOGIA C;PARQUE MANIBURA     ;FORTALEZA      ;CE;60821802;88182173       ; 6.578,00 ; 6.578,00 ;02/01/2017
000002874;BAND NEWS;26434343000158;CONECTA TECNOLOGIA C;PARQUE MANIBURA     ;FORTALEZA      ;CE;60821802;88182173       ; 6.578,00 ; 6.578,00 ;15/02/2017
000002304;BAND NEWS;14723388002107;CONSORCIO SAGA      ;CENTRO              ;FORTALEZA      ;CE;60135040;31986700       ; 2.999,92 ; 2.999,92 ;15/06/2016
000001999;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;15/01/2016
000001999;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;01/02/2016
000002045;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;30/03/2016
000002045;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;18/03/2016
000002121;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;15/04/2016
000002132;BAND NEWS;23376977000103;CSI CONSTRU SERVI E ;PARQUE IRACEMA      ;FORTALEZA      ;CE;60824090;31145449       ; 2.070,00 ; 2.070,00 ;02/05/2016
000004414;BAND NEWS;00063405000179;DAFONTE             ;FATIMA              ;FORTALEZA      ;CE;60415510;8534446600     ; 537,60 ; 537,60 ;15/10/2018
000005132;BAND NEWS;07809465000137;DALLAS GRILL        ;MEIRELES            ;FORTALEZA      ;CE;60160250;32124443       ; 3.057,60 ; 3.057,60 ;30/08/2019
000005241;BAND NEWS;07809465000137;DALLAS GRILL        ;MEIRELES            ;FORTALEZA      ;CE;60160250;32124443       ; 2.962,05 ; 2.962,05 ;30/09/2019
000004597;BAND NEWS;05646296000136;DR NACELIO MESQUITA ;ALDEOTA             ;FORTALEZA      ;CE;60170041;32615153       ; 2.640,00 ; 2.640,00 ;28/01/2019
000004729;BAND NEWS;05646296000136;DR NACELIO MESQUITA ;ALDEOTA             ;FORTALEZA      ;CE;60170041;32615153       ; 2.640,00 ; 2.640,00 ;28/03/2019
000003479;BAND NEWS;15649820000186;DVG EMPREENDIMENTOS ;VARJOTA             ;FORTALEZA      ;CE;60175070;40061400       ; 316,80 ; 316,80 ;16/11/2017
000002814;BAND NEWS;12515906000128;FILMES DE MINAS     ;CRUZEIRO            ;BELO HORIZONTE ;MG;30310120;25391538       ; 1.840,00 ; 1.840,00 ;16/01/2017
000005648;BAND NEWS;26644506000127;FORT MOTORS         ;COCO                ;FORTALEZA      ;CE;60192024;8540080202     ; 7.707,20 ; 7.707,20 ;16/03/2020
000004742;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;01/04/2019
000004742;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;15/03/2019
000004793;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;15/04/2019
000004793;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;30/04/2019
000004893;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;15/05/2019
000005154;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;30/08/2019
000004893;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;30/05/2019
000004956;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;17/06/2019
000004956;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;01/07/2019
000005058;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;15/07/2019
000005058;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;30/07/2019
000005154;BAND NEWS;10531394000168;FREDERICO RESTAURANT;CENTRO              ;FORTALEZA      ;CE;60160150;               ; 1.000,00 ; 1.000,00 ;16/08/2019
000003605;BAND NEWS;02877955000157;FREE LIFE           ;CENTRO              ;FORTALEZA      ;CE;60030141;8535338641     ; 3.500,00 ; 3.500,00 ;15/12/2017
000002187;BAND NEWS;20593159000174;FRENTE MAR          ;DIONISIO TORRES     ;FORTALEZA      ;CE;60135218;999390702      ; 1.428,57 ; 1.428,57 ;28/04/2016
000002403;BAND NEWS;12353215000175;GC PNEUS - FORTALEZA;CENTRO              ;FORTALEZA      ;CE;60030010;32123099       ; 7.112,66 ; 89,98 ;28/07/2016
000002535;BAND NEWS;12353215000175;GC PNEUS - FORTALEZA;CENTRO              ;FORTALEZA      ;CE;60030010;32123099       ; 7.112,66 ; 7.112,66 ;28/09/2016
000001701;BAND NEWS;02336498000274;HONDA NOVA LUZ-BARAO;MEIRELES            ;FORTALEZA      ;CE;60120000;8533068300     ; 3.168,00 ; 3.168,00 ;15/10/2015
000002640;BAND NEWS;02336498000274;HONDA NOVA LUZ-BARAO;MEIRELES            ;FORTALEZA      ;CE;60120000;8533068300     ; 7.600,00 ; 7.600,00 ;31/10/2016
000003712;BAND NEWS;63386213000113;HOSPITAL DA CRIANCA ;MONTESE             ;FORTALEZA      ;CE;60421000;34874500       ; 3.500,00 ; 3.500,00 ;28/02/2018
000003794;BAND NEWS;63386213000113;HOSPITAL DA CRIANCA ;MONTESE             ;FORTALEZA      ;CE;60421000;34874500       ; 3.500,00 ; 3.500,00 ;28/03/2018
000003864;BAND NEWS;63386213000113;HOSPITAL DA CRIANCA ;MONTESE             ;FORTALEZA      ;CE;60421000;34874500       ; 3.500,00 ; 3.500,00 ;30/04/2018
000003955;BAND NEWS;63386213000113;HOSPITAL DA CRIANCA ;MONTESE             ;FORTALEZA      ;CE;60421000;34874500       ; 3.500,00 ; 3.500,00 ;28/05/2018
000004039;BAND NEWS;63386213000113;HOSPITAL DA CRIANCA ;MONTESE             ;FORTALEZA      ;CE;60421000;34874500       ; 3.500,00 ; 3.500,00 ;28/06/2018
000001265;BAND NEWS;05324478000190;IMAGEM E DOMINIO    ;AGUA FRIA           ;FORTALEZA      ;CE;60811341;8532610555     ; 1.000,00 ; 1.000,00 ;29/06/2015
000001265;BAND NEWS;05324478000190;IMAGEM E DOMINIO    ;AGUA FRIA           ;FORTALEZA      ;CE;60811341;8532610555     ; 1.000,00 ; 1.000,00 ;28/07/2015
000005642;BAND NEWS;28900422000132;LA FORA BRASIL      ;ALDEOTA             ;FORTALEZA      ;CE;60170079;85 21810809    ; 2.004,72 ; 2.004,72 ;16/03/2020
000003571;BAND NEWS;05483031000164;MANHATTAN INCORPORAC;ALDEOTA             ;FORTALEZA      ;CE;60115160;               ; 9.130,00 ; 9.130,00 ;30/11/2017
000003347;BAND NEWS;11048992000143;MD CE MARIO TEIXEIRA;CAMBEBA             ;FORTALEZA      ;CE;60824245;32246015       ; 2.232,00 ; 2.232,00 ;21/08/2017
000004119;BAND NEWS;15753285000109;MD CE THEBERGE CONST;ALDEOTA             ;FORTALEZA      ;CE;60150161;               ; 1.375,00 ; 1.375,00 ;02/07/2018
000004180;BAND NEWS;15753285000109;MD CE THEBERGE CONST;ALDEOTA             ;FORTALEZA      ;CE;60150161;               ; 1.375,00 ; 1.375,00 ;30/07/2018
000004272;BAND NEWS;15753285000109;MD CE THEBERGE CONST;ALDEOTA             ;FORTALEZA      ;CE;60150161;               ; 1.375,00 ; 1.375,00 ;30/08/2018
000002886;BAND NEWS;10194360000125;METALURGICA HISPANO ;CENTRO              ;PACAJUS        ;CE;62870000;32361744       ; 5.019,02 ; 5.019,02 ;15/02/2017
000005528;BAND NEWS;23555196000186;PREF HORIZONTE      ;CENTRO              ;HORIZONTE      ;CE;62880000;8533366015     ; 4.233,60 ; 4.233,60 ;30/12/2019
000005146;BAND NEWS;19022506000120;PREVENTIVA REDES DE ;PARQUE MANIBURA     ;FORTALEZA      ;CE;60821802;8540628383     ; 1.666,67 ; 1.666,67 ;22/08/2019
000005146;BAND NEWS;19022506000120;PREVENTIVA REDES DE ;PARQUE MANIBURA     ;FORTALEZA      ;CE;60821802;8540628383     ; 1.666,66 ; 1.666,66 ;30/08/2019
000003323;BAND NEWS;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 825,00 ; 825,00 ;16/08/2017
000003428;BAND NEWS;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 825,00 ; 825,00 ;02/10/2017
000003535;BAND NEWS;18257872000103;REDE ACAI           ;ALDEOTA             ;FORTALEZA      ;CE;60160196;30257020       ; 825,00 ; 825,00 ;16/11/2017
000002819;BAND NEWS;19881126000140;RESIDENCIAL ARBORETT;JOAQUIM TAVORA      ;FORTALEZA      ;CE;60135080;34722222       ; 5.500,00 ; 3.750,00 ;15/03/2020
000003449;BAND NEWS;07121494000101;SEBRAE-FORTALEZA    ;PRAIA DE IRACEMA    ;FORTALEZA      ;CE;60165011;8532556600     ; 1.742,40 ; 1.742,40 ;16/11/2017
000002997;BAND NEWS;03804327000104;SESI - REGIONAL CEAR;ALDEOTA             ;FORTALEZA      ;CE;60120001;8534665902     ; 1.000,00 ; 1.000,00 ;17/04/2017
000005224;BAND NEWS;07338981000120;SINDITAXI           ;CENTRO              ;FORTALEZA      ;CE;60050040;85 32260786    ; 2.520,00 ; 1.635,20 ;25/10/2019
000001699;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.512,00 ; 1.512,00 ;30/10/2015
000001764;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 561,60 ; 561,60 ;16/11/2015
000001976;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 517,50 ; 517,50 ;01/02/2016
000002574;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/10/2016
000002663;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 414,00 ; 414,00 ;16/11/2016
000002662;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;21/11/2016
000004162;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.363,44 ; 1.363,44 ;16/07/2018
000003533;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.038,40 ; 1.038,40 ;16/11/2017
000003625;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.557,60 ; 1.557,60 ;30/12/2017
000003682;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.298,00 ; 1.298,00 ;15/01/2018
000003885;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.048,80 ; 1.048,80 ;16/04/2018
000003991;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 839,04 ; 839,04 ;15/05/2018
000004077;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.311,00 ; 1.311,00 ;15/06/2018
000003089;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/06/2017
000003273;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 181,72 ; 181,72 ;16/08/2017
000003354;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.298,00 ; 1.298,00 ;15/09/2017
000003445;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.298,00 ; 1.298,00 ;16/10/2017
000003442;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 448,80 ; 448,80 ;30/10/2017
000003443;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 448,80 ; 448,80 ;30/10/2017
000002863;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/02/2017
000002920;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 538,20 ; 538,20 ;15/03/2017
000002927;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/03/2017
000002947;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/04/2017
000003022;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;22/05/2017
000003054;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 2.076,80 ; 2.076,80 ;22/05/2017
000002700;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 2.742,32 ; 2.742,32 ;16/11/2016
000002718;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 621,00 ; 621,00 ;15/12/2016
000002719;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/12/2016
000002758;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 1.144,60 ; 1.144,60 ;15/12/2016
000002787;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 750,00 ; 750,00 ;20/01/2017
000002864;BAND NEWS;13810015000167;TV BAND BAHIA       ;FEDERACAO           ;SALVADOR       ;BA;40215150;7133390716     ; 289,80 ; 289,80 ;15/02/2017
000003311;BAND NEWS;10395358000114;UNIMED - FED  CE    ;ALDEOTA             ;FORTALEZA      ;CE;60150120;34121400       ; 4.300,00 ; 4.300,00 ;15/09/2017
000003633;BAND NEWS;01637895000132;VOTORANTIM          ;VILA OLIMPIA        ;SAO PAULO      ;SP;04547006;21620660       ; 6.500,00 ; 6.500,00 ;08/01/2018
000005268;BAND NEWS;03729144000171;W E PRODUCOES ARTIST;ALDEOTA             ;FORTALEZA      ;CE;60135270;85 32833005    ; 4.000,00 ; 4.000,00 ;30/09/2019
000004403;BAND NEWS;17259685000198;WSTC SOHO           ;GUARARAPES          ;FORTALEZA      ;CE;60810300;8530667777     ; 1.600,00 ; 1.600,00 ;15/10/2018
000004665;BAND NEWS;25256670000102;ZE RESTO BAR        ;PQ MANIBURA         ;FORTALEZA      ;CE;60821760;33930700       ; 2.640,00 ; 1.279,94 ;18/02/2019
000004728;BAND NEWS;25256670000102;ZE RESTO BAR        ;PQ MANIBURA         ;FORTALEZA      ;CE;60821760;33930700       ; 2.640,00 ; 2.640,00 ;18/03/2019
000004806;BAND NEWS;25256670000102;ZE RESTO BAR        ;PQ MANIBURA         ;FORTALEZA      ;CE;60821760;33930700       ; 2.640,00 ; 2.640,00 ;18/04/2019
000004886;BAND NEWS;25256670000102;ZE RESTO BAR        ;PQ MANIBURA         ;FORTALEZA      ;CE;60821760;33930700       ; 2.640,00 ; 2.640,00 ;20/05/2019
000000565;FM CRATEUS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000000565;FM CRATEUS;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000001017;FM CRATEUS;00273362000156;BDF VIAGENS         ;PIO XII             ;JUAZEIRO DO NOR;CE;63020330;35125691       ; 270,66 ; 270,66 ;12/01/2017
000000346;FM CRATEUS;09334587000140;CERAMICA JOAO DE BAR;DESTRITO CURRAL VELH;CRATEUS        ;CE;63700000;8899567594     ; 396,00 ; 396,00 ;05/03/2015
000000371;FM CRATEUS;09334587000140;CERAMICA JOAO DE BAR;DESTRITO CURRAL VELH;CRATEUS        ;CE;63700000;8899567594     ; 396,00 ; 396,00 ;06/04/2015
000000386;FM CRATEUS;09334587000140;CERAMICA JOAO DE BAR;DESTRITO CURRAL VELH;CRATEUS        ;CE;63700000;8899567594     ; 396,00 ; 396,00 ;05/05/2015
000000344;FM CRATEUS;00966974310   ;CLINICA FISIOS      ;SAO VICENTE         ;CRATEUS        ;CE;63700000;8897142080     ; 264,00 ; 264,00 ;25/02/2015
000000349;FM CRATEUS;00966974310   ;CLINICA FISIOS      ;SAO VICENTE         ;CRATEUS        ;CE;63700000;8897142080     ; 264,00 ; 264,00 ;26/03/2015
000000387;FM CRATEUS;00966974310   ;CLINICA FISIOS      ;SAO VICENTE         ;CRATEUS        ;CE;63700000;8897142080     ; 264,00 ; 264,00 ;27/04/2015
000000182;FM CRATEUS;19811148000134;FRANCISCO FLAVIO    ;SAO VICENTE         ;CRATEUS        ;CE;63700000;8896225229     ; 308,00 ; 308,00 ;10/11/2014
000000990;FM CRATEUS;18021302000101;FUNERARIA ANJO DA PA;CENTRO              ;CRATEUS        ;CE;63700000;99953884       ; 180,00 ; 180,00 ;25/01/2017
000000985;FM CRATEUS;18021302000101;FUNERARIA ANJO DA PA;CENTRO              ;CRATEUS        ;CE;63700000;99953884       ; 180,00 ; 180,00 ;28/12/2016
000000881;FM CRATEUS;22716073000117;GT CONSORCIOS       ;SAPIRANGA           ;FORTALEZA      ;CE;60833075;30230008       ; 210,00 ; 210,00 ;16/08/2016
000000881;FM CRATEUS;22716073000117;GT CONSORCIOS       ;SAPIRANGA           ;FORTALEZA      ;CE;60833075;30230008       ; 210,00 ; 210,00 ;01/08/2016
000002105;FM CRATEUS;07557119001776;LEITAO MOVEIS       ;CENTRO              ;CRATEUS        ;CE;63700000;8836917763     ; 200,00 ; 200,00 ;05/08/2019
000002145;FM CRATEUS;07557119001776;LEITAO MOVEIS       ;CENTRO              ;CRATEUS        ;CE;63700000;8836917763     ; 200,00 ; 200,00 ;03/09/2019
000001585;FM CRATEUS;07341317000130;LINDAFLOR ACESSORIOS;CENTRO              ;CRATEUS        ;CE;63700000;8896568947     ; 200,00 ; 200,00 ;30/07/2018
000001634;FM CRATEUS;07341317000130;LINDAFLOR ACESSORIOS;CENTRO              ;CRATEUS        ;CE;63700000;8896568947     ; 200,00 ; 200,00 ;30/08/2018
000001680;FM CRATEUS;07341317000130;LINDAFLOR ACESSORIOS;CENTRO              ;CRATEUS        ;CE;63700000;8896568947     ; 200,00 ; 200,00 ;01/10/2018
000001507;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 240,00 ; 240,00 ;15/05/2018
000001548;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 240,00 ; 240,00 ;28/06/2018
000001696;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 200,00 ; 200,00 ;28/09/2018
000001732;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 200,00 ; 200,00 ;29/10/2018
000001796;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 200,00 ; 200,00 ;28/12/2018
000001829;FM CRATEUS;08345317000171;LOC FILMES          ;FATIMA II           ;CRATEUS        ;CE;63700000;8836917433     ; 200,00 ; 200,00 ;28/01/2019
000002230;FM CRATEUS;27899022000191;MARCIRENE           ;SAO VICENTE         ;CRATEUS        ;CE;63700001;8836912425     ; 250,00 ; 250,00 ;21/10/2019
000002272;FM CRATEUS;27899022000191;MARCIRENE           ;SAO VICENTE         ;CRATEUS        ;CE;63700001;8836912425     ; 250,00 ; 250,00 ;19/11/2019
000001179;FM CRATEUS;09008112779   ;MARCOS VINICIUS     ;CENTRO              ;CRATEUS        ;CE;63700000;36918047       ; 390,00 ; 390,00 ;10/08/2017
000000075;FM CRATEUS;12215661000113;MASTER CONTA E MERCA;CENTRO              ;CRATEUS        ;CE;63700000;8836911777     ; 700,00 ; 500,00 ;25/08/2014
000000109;FM CRATEUS;12215661000113;MASTER CONTA E MERCA;CENTRO              ;CRATEUS        ;CE;63700000;8836911777     ; 700,00 ; 700,00 ;25/09/2014
000000145;FM CRATEUS;12215661000113;MASTER CONTA E MERCA;CENTRO              ;CRATEUS        ;CE;63700000;8836911777     ; 700,00 ; 700,00 ;27/10/2014
000001172;FM CRATEUS;17122089000161;MODA JOVEM          ;CENTRO              ;CRATEUS        ;CE;63700000;94933390       ; 250,00 ; 166,70 ;17/07/2017
