NUM_TITULO,FILIAL,CGC,CLIENTE,BAIRRO,MUCINIPIO,ESTADO,CEP,CONTATO,VALOR,SALDO,VCTO_REAL
000000275,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$571.74,R$571.74,15/10/2015
000000312,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$55,264.83","R$27,632.41",15/10/2015
000000353,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$814.62,R$814.62,05/11/2015
000000406,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$609.25,R$609.25,20/11/2015
000001110,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$320.00,R$320.00,15/08/2016
000001169,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$320.00,R$320.00,20/09/2016
000003987,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$155.18,R$155.18,20/11/2019
000003990,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$335.70,R$335.70,20/11/2019
000002634,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$1,605.63","R$1,605.63",20/04/2018
000002774,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$33,491.92","R$33,491.92",25/06/2018
000002836,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$19,088.88","R$19,088.88",25/07/2018
000002843,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$750.34,R$750.34,20/07/2018
000002847,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$514.83,R$514.83,20/07/2018
000003672,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$10,383.60","R$10,383.60",15/08/2019
000002068,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$79.30,R$79.30,21/08/2017
000002067,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$189.28,R$189.28,21/08/2017
000002296,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$415.15,R$415.15,31/10/2017
000002385,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$860.44,R$860.44,20/12/2017
000002461,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$203.66,R$203.66,22/01/2018
000002463,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$288.26,R$288.26,22/01/2018
000001409,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$1,092.22","R$1,092.22",21/11/2016
000001836,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$1,457.79","R$1,457.79",22/05/2017
000001838,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,R$634.70,R$634.70,22/05/2017
000001987,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$8,707.19","R$8,707.19",31/07/2017
000001986,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$8,707.19","R$8,707.19",17/07/2017
000001988,MATRIZ,12748471000161,BAND NATAL          ,CANDELARIA          ,NATAL          ,RN,59064390,8432049607     ,"R$8,707.19","R$8,707.19",30/08/2017
000003585,MATRIZ,16602563000190,BASQUETE CEARENSE   ,ALDEOTA             ,FORTALEZA      ,CE,60160196,981610103      ,"R$5,517.03","R$5,517.03",01/06/2020
000003585,MATRIZ,16602563000190,BASQUETE CEARENSE   ,ALDEOTA             ,FORTALEZA      ,CE,60160196,981610103      ,"R$5,517.03","R$5,517.03",01/06/2020
000003585,MATRIZ,16602563000190,BASQUETE CEARENSE   ,ALDEOTA             ,FORTALEZA      ,CE,60160196,981610103      ,"R$5,517.03","R$5,517.03",01/06/2020
000003484,MATRIZ,05878522000104,BUCATINNI           ,SITIO RIBEIROS      ,PINDORETAMA    ,CE,62860000,8533751136     ,"R$3,500.00","R$3,500.00",30/04/2019
000003485,MATRIZ,05878522000104,BUCATINNI           ,SITIO RIBEIROS      ,PINDORETAMA    ,CE,62860000,8533751136     ,"R$3,500.00","R$3,500.00",30/07/2019
000003484,MATRIZ,05878522000104,BUCATINNI           ,SITIO RIBEIROS      ,PINDORETAMA    ,CE,62860000,8533751136     ,"R$3,500.00","R$3,500.00",30/05/2019
000003485,MATRIZ,05878522000104,BUCATINNI           ,SITIO RIBEIROS      ,PINDORETAMA    ,CE,62860000,8533751136     ,"R$3,500.00","R$3,500.00",30/08/2019
000003484,MATRIZ,05878522000104,BUCATINNI           ,SITIO RIBEIROS      ,PINDORETAMA    ,CE,62860000,8533751136     ,"R$3,500.00","R$3,500.00",01/07/2019
000002492,MATRIZ,26066386000128,CAPEM-CENTRO DE AULA,ALECRIM             ,NATAL          ,RN,59037800,8487216331     ,"R$50,000.00","R$50,000.00",15/02/2018
000000104,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$3,400.00","R$2,582.48",10/09/2015
000000154,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",20/08/2015
000000154,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",25/08/2015
000000154,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",31/08/2015
000000221,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",10/09/2015
000000221,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",21/09/2015
000001251,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",12/12/2016
000001250,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",20/10/2016
000001251,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",20/12/2016
000001250,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",10/11/2016
000001250,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",21/11/2016
000000221,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",30/09/2015
000000296,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",30/10/2015
000000296,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",13/10/2015
000000296,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$2,200.00","R$2,200.00",20/10/2015
000001094,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$6,732.00","R$6,732.00",15/08/2016
000001250,MATRIZ,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,"R$1,122.00","R$1,122.00",10/10/2016
000000369,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$6,139.08",30/11/2015
000000479,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",30/12/2015
000000544,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/01/2016
000000611,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/02/2016
000000632,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/03/2016
000000680,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/04/2016
000001458,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/12/2016
000001547,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$2,600.00","R$2,600.00",16/01/2017
000000826,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",16/05/2016
000000902,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/06/2016
000001017,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/07/2016
000001099,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",15/08/2016
000001218,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",17/10/2016
000001306,MATRIZ,21245894000150,CLEANE FONTENELE-PRO,MEIRELES            ,FORTALEZA      ,CE,60160110,88352653       ,"R$13,000.00","R$13,000.00",16/11/2016
000002762,MATRIZ,21320308000194,CLUBE DE BENEFICIOS ,PRADO               ,BELO HORIZONTE ,MG,30411250,3199184573     ,R$566.20,R$566.20,15/06/2018
000002771,MATRIZ,21320308000194,CLUBE DE BENEFICIOS ,PRADO               ,BELO HORIZONTE ,MG,30411250,3199184573     ,"R$1,698.60","R$1,698.60",15/06/2018
000003554,MATRIZ,30908715000108,COALA ENTRETENIMENTO,MONDUBIM            ,FORTALEZA      ,CE,60762535,85 987249812   ,"R$4,000.00","R$4,000.00",15/05/2019
000003283,MATRIZ,29929910000135,COMPOSITE FILMES    ,SERRINHA            ,FORTALEZA      ,CE,60741010,85989565705    ,"R$10,000.00","R$10,000.00",15/01/2019
000001745,MATRIZ,52556578000122,ELGIN               ,JARDIM CONTIA       ,MOGI DAS CRUZES,SP,08820390,1133835900     ,"R$6,724.80","R$6,724.80",02/05/2017
000003949,MATRIZ,30870263000112,FCRE PRODUCOES      ,COCO                ,FORTALEZA      ,CE,60192105,8530441050     ,R$375.00,R$375.00,05/05/2020
000001677,MATRIZ,07696857304   ,GABRIELLY LOUISE-MIS,MESSEJANA           ,FORTALEZA      ,CE,60841080,               ,"R$8,000.00","R$8,000.00",30/03/2017
000001730,MATRIZ,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$4,178.97","R$4,178.97",16/02/2015
000002961,MATRIZ,02336498000274,HONDA NOVA LUZ-BARAO,MEIRELES            ,FORTALEZA      ,CE,60120000,8533068300     ,"R$6,724.80","R$6,724.80",25/09/2018
000004087,MATRIZ,63375505000150,IACD                ,ALDEOTA             ,FORTALEZA      ,CE,60160196,               ,"R$23,800.00","R$23,800.00",26/12/2019
000002730,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",30/05/2018
000002808,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",02/07/2018
000002879,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",30/07/2018
000002939,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",30/08/2018
000003039,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",01/10/2018
000003105,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",31/10/2018
000003196,MATRIZ,05616845000120,INTERCARGAS         ,BARROSO             ,FORTALEZA      ,CE,60863255,8541131013     ,"R$4,000.00","R$4,000.00",30/11/2018
000000656,MATRIZ,15813823000103,JOJOLA-GEORGIA BRAND,CENTRO              ,SOBRAL         ,CE,62010310,8836613042     ,"R$3,500.00","R$3,500.00",16/12/2013
000000667,MATRIZ,15813823000103,JOJOLA-GEORGIA BRAND,CENTRO              ,SOBRAL         ,CE,62010310,8836613042     ,"R$3,500.00","R$3,500.00",15/01/2014
000000725,MATRIZ,15813823000103,JOJOLA-GEORGIA BRAND,CENTRO              ,SOBRAL         ,CE,62010310,8836613042     ,"R$3,500.00","R$3,500.00",17/02/2014
000001271,MATRIZ,21310797000101,LEDPROMO            ,PINA                ,RECIFE         ,PE,51011510,8197447441     ,"R$2,240.00","R$2,240.00",17/10/2016
000003667,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,R$640.34,R$640.34,25/04/2020
000003836,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,"R$1,000.00","R$1,000.00",25/04/2020
000003821,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,R$200.00,R$200.00,25/04/2020
000003821,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,R$200.00,R$200.00,25/04/2020
000003836,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,"R$1,000.00","R$1,000.00",25/04/2020
000003835,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,"R$1,000.00","R$1,000.00",25/04/2020
000003835,MATRIZ,09352067000160,LOPES IMMOBILIS     ,MEIRELES            ,FORTALEZA      ,CE,60125150,31986615       ,"R$1,000.00","R$1,000.00",25/04/2020
000001452,MATRIZ,11542039000157,MIDAS PROMOCAO E EVE,DOMINGOS OLIMPIO    ,SOBRAL         ,CE,62022425,8892001510     ,"R$2,000.00","R$2,000.00",14/11/2014
000003777,MATRIZ,05457283000208,MINIST DO TURISMO - ,PLANO PILOTO        ,BRASILIA       ,DF,70065900,30666666       ,"R$17,924.03","R$17,924.03",15/08/2019
000004209,MATRIZ,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,"R$21,670.32","R$21,670.32",02/03/2020
000004286,MATRIZ,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,"R$2,808.96","R$2,808.96",15/06/2020
000004208,MATRIZ,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$14,327.04","R$14,327.04",16/03/2020
000004261,MATRIZ,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$10,745.28","R$10,745.28",15/05/2020
000004277,MATRIZ,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$5,116.80","R$5,116.80",30/06/2020
000004279,MATRIZ,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$10,745.28","R$10,745.28",15/06/2020
000002551,MATRIZ,37115342000167,MINISTERIO DOS TRANS,PLANO PILOTO        ,BRASILIA       ,DF,70044902,6120297000     ,"R$10,288.80","R$10,288.80",15/03/2018
000002896,MATRIZ,08543039000167,NATIVA              ,ALDEOTA             ,FORTALEZA      ,CE,60120001,34865500       ,"R$4,800.00","R$4,800.00",15/08/2018
000000478,MATRIZ,14995413000168,OH MY DOG COM REFEIC,CENTRO              ,FORTALEZA      ,CE,60060510,30239120       ,"R$1,859.55","R$1,859.55",05/01/2016
000000478,MATRIZ,14995413000168,OH MY DOG COM REFEIC,CENTRO              ,FORTALEZA      ,CE,60060510,30239120       ,"R$1,859.55","R$1,859.55",20/01/2016
000001648,MATRIZ,00350480000110,PALACE BUFFET       ,DOM EXPEDITO        ,SOBRAL         ,CE,62010970,8836112293     ,"R$1,000.00","R$1,000.00",15/01/2015
000001944,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",12/06/2015
000001947,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",30/06/2015
000001944,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",15/06/2015
000001947,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",15/07/2015
000000081,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",30/07/2015
000000081,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",17/08/2015
000000143,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",31/08/2015
000000143,MATRIZ,13476725000100,PAULO CAIO MEDEIROS ,CAMPO DOS VELHOS    ,SOBRAL         ,CE,62030230,96632652       ,"R$1,200.00","R$1,200.00",15/09/2015
000004148,MATRIZ,33000167000101,PETROBRAS PETROLEO  ,CENTRO              ,RIO DE JANEIRO ,RJ,20031912,25863131       ,"R$56,646.85","R$56,646.85",15/01/2020
000004149,MATRIZ,33000167000101,PETROBRAS PETROLEO  ,CENTRO              ,RIO DE JANEIRO ,RJ,20031912,25863131       ,"R$26,107.39","R$26,107.39",15/01/2020
000001495,MATRIZ,96845066353   ,PINTDRINKS NAILS BAR,CENTRO              ,SOBRAL         ,CE,62010810,8899359376     ,"R$1,000.00","R$1,000.00",30/10/2014
000001204,MATRIZ,07598626000190,PREF ALCANTARAS GAB ,CENTRO              ,ALCANTARAS     ,CE,62120000,8836401073     ,"R$4,500.00","R$4,500.00",15/07/2014
000001206,MATRIZ,07660350000123,PREF CAMOCIM        ,CENTRO              ,CAMOCIM        ,CE,62400000,8836217074     ,"R$3,500.00","R$3,500.00",15/07/2014
000001876,MATRIZ,23563067000130,PREF EUSEBIO        ,AUTODROMO           ,EUSEBIO        ,CE,61760000,8532601033     ,R$800.00,R$800.00,15/06/2017
000001991,MATRIZ,23563067000130,PREF EUSEBIO        ,AUTODROMO           ,EUSEBIO        ,CE,61760000,8532601033     ,R$800.00,R$800.00,31/07/2017
000001591,MATRIZ,07598683000170,PREF MERUOCA        ,DIVINO SALVADOR     ,MERUOCA        ,CE,62130000,8836491136     ,"R$2,500.00","R$2,500.00",28/11/2014
000002052,MATRIZ,07533656000119,PREF SAO GONCALO DO ,CENTRO              ,SAO GONCALO DO ,CE,62670000,33154700       ,"R$6,164.00","R$6,164.00",21/08/2017
000003524,MATRIZ,07533656000119,PREF SAO GONCALO DO ,CENTRO              ,SAO GONCALO DO ,CE,62670000,33154700       ,"R$47,200.00","R$47,200.00",15/05/2019
000000060,MATRIZ,07605850000162,PREFEITURA DE MARACA,NOVO MARACANAU      ,MARACANAU      ,CE,61905430,8535215090     ,"R$5,296.00","R$5,296.00",15/09/2015
000000888,MATRIZ,07673114000141,PREFEITURA DE VARJOT,CENTRO              ,VARJOTA        ,CE,62265000,               ,"R$2,500.00","R$2,500.00",20/03/2014
000000451,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",23/12/2015
000000561,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",20/01/2016
000000596,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",22/02/2016
000000673,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",25/04/2016
000000692,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",25/05/2016
000000709,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$4,843.20","R$4,843.20",02/05/2016
000000770,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",27/06/2016
000000859,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",25/07/2016
000000943,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",25/08/2016
000001076,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",26/09/2016
000001162,MATRIZ,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,34649834       ,"R$16,666.66","R$16,666.66",25/10/2016
000000294,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,811.42","R$2,811.42",30/10/2015
000000622,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,226.72","R$2,226.72",29/02/2016
000000821,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,430.88","R$2,430.88",10/05/2016
000001621,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$26,812.80","R$26,812.80",20/02/2017
000001822,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,192.80","R$2,192.80",15/05/2017
000002478,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,353.82","R$2,353.82",15/01/2018
000004183,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,R$602.80,R$602.80,17/02/2020
000004205,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,R$263.30,R$263.30,28/02/2020
000003699,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$1,114.56","R$1,114.56",12/08/2019
000003819,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$13,381.41","R$13,381.41",30/08/2019
000003904,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$15,660.40","R$15,660.40",30/09/2019
000003931,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$16,073.11","R$16,073.11",15/10/2019
000004175,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$15,619.48","R$15,619.48",17/02/2020
000004182,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$2,361.02","R$2,361.02",17/02/2020
000002739,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$14,039.90","R$14,039.90",30/05/2018
000002791,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$10,808.93","R$10,808.93",15/06/2018
000003629,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$11,545.84","R$11,545.84",01/07/2019
000003712,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$3,505.08","R$3,505.08",15/07/2019
000003713,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,"R$8,979.70","R$8,979.70",15/07/2019
000003697,MATRIZ,33050733000866,RD E TV BAND-BOTAFOG,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22280110,2125869481     ,R$963.20,R$963.20,12/08/2019
